Id,StageName,CreatedDate,OpportunityId
0080h00002u02PDAAY,Assessing,2019-02-07T18:57:21.000+0000,0060h000017JTDVAA4
0080h00002tzQx0AAE,Prospecting,2019-01-29T20:29:34.000+0000,0060h000017JTDVAA4
0080h00002tzKYiAAM,Prospecting,2019-01-28T18:46:29.000+0000,0060h000017JTDVAA4
0080h00002tzKYhAAM,Prospecting,2019-01-28T18:46:28.000+0000,0060h000017JTDVAA4
0080h00002wx8TIAAY,Closed Lost,2019-04-25T20:59:00.000+0000,0060h000017JTiQAAW
0080h00002wx8THAAY,Closed Lost,2019-04-25T20:58:59.000+0000,0060h000017JTiQAAW
0080h00002vFiQrAAK,Assessing,2019-04-19T21:42:11.000+0000,0060h000017JTiQAAW
0080h00002vFiQsAAK,Assessing,2019-04-19T21:42:11.000+0000,0060h000017JTiQAAW
0080h00002u0d1aAAA,Validating,2019-02-14T21:43:19.000+0000,0060h000017JTiQAAW
0080h00002tzdN3AAI,Validating,2019-02-01T01:20:11.000+0000,0060h000017JTiQAAW
0080h00002tzdMtAAI,Assessing,2019-02-01T01:19:57.000+0000,0060h000017JTiQAAW
0080h00002tzdMuAAI,Assessing,2019-02-01T01:19:57.000+0000,0060h000017JTiQAAW
0080h00002tzdMxAAI,Prospecting,2019-02-01T01:19:42.000+0000,0060h000017JTiQAAW
0080h00002tzdMiAAI,Prospecting,2019-02-01T01:19:18.000+0000,0060h000017JTiQAAW
0080h00002tzQx1AAE,Prospecting,2019-01-29T20:29:34.000+0000,0060h000017JTiQAAW
0080h00002tzM8JAAU,Prospecting,2019-01-28T22:12:04.000+0000,0060h000017JTiQAAW
0080h00002tzM8KAAU,Prospecting,2019-01-28T22:12:04.000+0000,0060h000017JTiQAAW
0080h00002ume98AAA,Closed Lost,2019-04-10T00:49:48.000+0000,0060h000017JTtkAAG
0080h00002ume99AAA,Closed Lost,2019-04-10T00:49:48.000+0000,0060h000017JTtkAAG
0080h00002ume8yAAA,Validating,2019-04-10T00:48:39.000+0000,0060h000017JTtkAAG
0080h00002ulifgAAA,Validating,2019-03-27T13:24:12.000+0000,0060h000017JTtkAAG
0080h00002u0iDoAAI,Validating,2019-02-15T22:31:01.000+0000,0060h000017JTtkAAG
0080h00002tzZXeAAM,Validating,2019-01-31T16:35:21.000+0000,0060h000017JTtkAAG
0080h00002tzQvOAAU,Assessing,2019-01-29T20:29:26.000+0000,0060h000017JTtkAAG
0080h00002tzMcGAAU,Assessing,2019-01-28T23:46:40.000+0000,0060h000017JTtkAAG
0080h00002tzMcHAAU,Assessing,2019-01-28T23:46:40.000+0000,0060h000017JTtkAAG
0080h00002tzuSdAAI,Closed Lost,2019-02-05T23:56:07.000+0000,0060h000017JUkQAAW
0080h00002tzuScAAI,Closed Lost,2019-02-05T23:56:06.000+0000,0060h000017JUkQAAW
0080h00002tzuSYAAY,Assessing,2019-02-05T23:55:36.000+0000,0060h000017JUkQAAW
0080h00002tzuSXAAY,Assessing,2019-02-05T23:55:35.000+0000,0060h000017JUkQAAW
0080h00002tzOg7AAE,Prospecting,2019-01-29T15:30:32.000+0000,0060h000017JUkQAAW
0080h00002tzOg8AAE,Prospecting,2019-01-29T15:30:32.000+0000,0060h000017JUkQAAW
0080h00002tzOg6AAE,Prospecting,2019-01-29T15:30:31.000+0000,0060h000017JUkQAAW
0080h00002ukcT8AAI,Closed Lost,2019-03-12T05:00:07.000+0000,0060h000017JUqJAAW
0080h00002ukcT9AAI,Closed Lost,2019-03-12T05:00:07.000+0000,0060h000017JUqJAAW
0080h00002tzaTdAAI,Assessing,2019-01-31T18:38:40.000+0000,0060h000017JUqJAAW
0080h00002tzaTeAAI,Assessing,2019-01-31T18:38:40.000+0000,0060h000017JUqJAAW
0080h00002tzOxDAAU,Prospecting,2019-01-29T16:12:59.000+0000,0060h000017JUqJAAW
0080h00002tzOxEAAU,Prospecting,2019-01-29T16:12:59.000+0000,0060h000017JUqJAAW
0080h00002tzOxCAAU,Prospecting,2019-01-29T16:12:58.000+0000,0060h000017JUqJAAW
0080h00002ukESTAA2,Closed Lost,2019-03-06T21:41:47.000+0000,0060h000017JUvJAAW
0080h00002ukESUAA2,Closed Lost,2019-03-06T21:41:47.000+0000,0060h000017JUvJAAW
0080h00002tzPF1AAM,Prospecting,2019-01-29T16:51:45.000+0000,0060h000017JUvJAAW
0080h00002tzPF2AAM,Prospecting,2019-01-29T16:51:45.000+0000,0060h000017JUvJAAW
0080h00002tzPF3AAM,Prospecting,2019-01-29T16:51:45.000+0000,0060h000017JUvJAAW
0080h00002ujRvIAAU,Closed Lost,2019-02-22T15:39:53.000+0000,0060h000017JVLlAAO
0080h00002ujRvJAAU,Closed Lost,2019-02-22T15:39:53.000+0000,0060h000017JVLlAAO
0080h00002tzQM5AAM,Prospecting,2019-01-29T19:21:59.000+0000,0060h000017JVLlAAO
0080h00002tzQM3AAM,Prospecting,2019-01-29T19:21:58.000+0000,0060h000017JVLlAAO
0080h00002tzQM4AAM,Prospecting,2019-01-29T19:21:58.000+0000,0060h000017JVLlAAO
0080h00002tzrloAAA,Closed Lost,2019-02-05T17:15:51.000+0000,0060h000017JVRKAA4
0080h00002tzrlnAAA,Closed Lost,2019-02-05T17:15:50.000+0000,0060h000017JVRKAA4
0080h00002tzrjJAAQ,Assessing,2019-02-05T17:14:43.000+0000,0060h000017JVRKAA4
0080h00002tzrjKAAQ,Assessing,2019-02-05T17:14:43.000+0000,0060h000017JVRKAA4
0080h00002tzQhqAAE,Prospecting,2019-01-29T20:07:46.000+0000,0060h000017JVRKAA4
0080h00002tzQhrAAE,Prospecting,2019-01-29T20:07:46.000+0000,0060h000017JVRKAA4
0080h00002tzQhpAAE,Prospecting,2019-01-29T20:07:45.000+0000,0060h000017JVRKAA4
0080h00002ujpy9AAA,Closed Lost,2019-02-28T19:10:35.000+0000,0060h000017JVjBAAW
0080h00002ujpyAAAQ,Closed Lost,2019-02-28T19:10:35.000+0000,0060h000017JVjBAAW
0080h00002tzteuAAA,Assessing,2019-02-05T21:26:02.000+0000,0060h000017JVjBAAW
0080h00002tztevAAA,Assessing,2019-02-05T21:26:02.000+0000,0060h000017JVjBAAW
0080h00002tzSBPAA2,Prospecting,2019-01-29T22:11:02.000+0000,0060h000017JVjBAAW
0080h00002tzSBQAA2,Prospecting,2019-01-29T22:11:02.000+0000,0060h000017JVjBAAW
0080h00002tzSBOAA2,Prospecting,2019-01-29T22:11:01.000+0000,0060h000017JVjBAAW
0080h00002umENwAAM,Closed Lost,2019-04-02T23:56:54.000+0000,0060h000017JVnnAAG
0080h00002umENxAAM,Closed Lost,2019-04-02T23:56:54.000+0000,0060h000017JVnnAAG
0080h00002ulqI7AAI,Assessing,2019-03-28T21:19:39.000+0000,0060h000017JVnnAAG
0080h00002u0RRmAAM,Assessing,2019-02-13T00:52:44.000+0000,0060h000017JVnnAAG
0080h00002u0RRnAAM,Assessing,2019-02-13T00:52:44.000+0000,0060h000017JVnnAAG
0080h00002tzSNHAA2,Prospecting,2019-01-29T22:38:40.000+0000,0060h000017JVnnAAG
0080h00002tzSNIAA2,Prospecting,2019-01-29T22:38:40.000+0000,0060h000017JVnnAAG
0080h00002tzSNGAA2,Prospecting,2019-01-29T22:38:39.000+0000,0060h000017JVnnAAG
0080h00002u0QuFAAU,Closed Lost,2019-02-12T22:50:29.000+0000,0060h000017JVoHAAW
0080h00002u0QuGAAU,Closed Lost,2019-02-12T22:50:29.000+0000,0060h000017JVoHAAW
0080h00002u0QtlAAE,Assessing,2019-02-12T22:49:06.000+0000,0060h000017JVoHAAW
0080h00002u0QtgAAE,Assessing,2019-02-12T22:48:54.000+0000,0060h000017JVoHAAW
0080h00002u0QtMAAU,Assessing,2019-02-12T22:48:30.000+0000,0060h000017JVoHAAW
0080h00002u0QtNAAU,Assessing,2019-02-12T22:48:30.000+0000,0060h000017JVoHAAW
0080h00002tzSOsAAM,Prospecting,2019-01-29T22:47:12.000+0000,0060h000017JVoHAAW
0080h00002tzSOtAAM,Prospecting,2019-01-29T22:47:12.000+0000,0060h000017JVoHAAW
0080h00002tzSOuAAM,Prospecting,2019-01-29T22:47:12.000+0000,0060h000017JVoHAAW
0080h00002ul4oGAAQ,Closed Lost,2019-03-20T05:12:30.000+0000,0060h000017JWYLAA4
0080h00002ul4oFAAQ,Closed Lost,2019-03-20T05:12:29.000+0000,0060h000017JWYLAA4
0080h00002tzgUeAAI,Assessing,2019-02-01T19:47:37.000+0000,0060h000017JWYLAA4
0080h00002tzgUfAAI,Assessing,2019-02-01T19:47:37.000+0000,0060h000017JWYLAA4
0080h00002tzUHRAA2,Prospecting,2019-01-30T16:06:56.000+0000,0060h000017JWYLAA4
0080h00002tzUHSAA2,Prospecting,2019-01-30T16:06:56.000+0000,0060h000017JWYLAA4
0080h00002tzUHQAA2,Prospecting,2019-01-30T16:06:55.000+0000,0060h000017JWYLAA4
0080h00002ulVkpAAE,Closed Lost,2019-03-25T14:09:15.000+0000,0060h000017JWhNAAW
0080h00002ulVkqAAE,Closed Lost,2019-03-25T14:09:15.000+0000,0060h000017JWhNAAW
0080h00002ul7lQAAQ,Validating,2019-03-20T19:11:45.000+0000,0060h000017JWhNAAW
0080h00002tzmbpAAA,Assessing,2019-02-04T17:57:56.000+0000,0060h000017JWhNAAW
0080h00002tzmbqAAA,Assessing,2019-02-04T17:57:56.000+0000,0060h000017JWhNAAW
0080h00002tzUfwAAE,Prospecting,2019-01-30T16:59:06.000+0000,0060h000017JWhNAAW
0080h00002tzUfxAAE,Prospecting,2019-01-30T16:59:06.000+0000,0060h000017JWhNAAW
0080h00002tzUfyAAE,Prospecting,2019-01-30T16:59:06.000+0000,0060h000017JWhNAAW
0080h00002u0GqSAAU,Closed Lost,2019-02-11T16:16:10.000+0000,0060h000017JWmwAAG
0080h00002u0GqRAAU,Closed Lost,2019-02-11T16:16:09.000+0000,0060h000017JWmwAAG
0080h00002u0GpjAAE,Assessing,2019-02-11T16:15:36.000+0000,0060h000017JWmwAAG
0080h00002u0GpiAAE,Assessing,2019-02-11T16:15:35.000+0000,0060h000017JWmwAAG
0080h00002tzUtfAAE,Prospecting,2019-01-30T17:20:11.000+0000,0060h000017JWmwAAG
0080h00002tzUtgAAE,Prospecting,2019-01-30T17:20:11.000+0000,0060h000017JWmwAAG
0080h00002tzUteAAE,Prospecting,2019-01-30T17:20:10.000+0000,0060h000017JWmwAAG
0080h00002umGliAAE,Closed Lost,2019-04-03T17:09:25.000+0000,0060h000017JWygAAG
0080h00002umGlhAAE,Closed Lost,2019-04-03T17:09:24.000+0000,0060h000017JWygAAG
0080h00002ulMQ4AAM,Prospecting,2019-03-23T14:31:19.000+0000,0060h000017JWygAAG
0080h00002ukL2uAAE,Prospecting,2019-03-08T01:43:55.000+0000,0060h000017JWygAAG
0080h00002tzVVrAAM,Prospecting,2019-01-30T18:47:09.000+0000,0060h000017JWygAAG
0080h00002tzVVsAAM,Prospecting,2019-01-30T18:47:09.000+0000,0060h000017JWygAAG
0080h00002tzVVqAAM,Prospecting,2019-01-30T18:47:08.000+0000,0060h000017JWygAAG
0080h00002uksN0AAI,Closed Lost,2019-03-15T17:45:37.000+0000,0060h000017JX5XAAW
0080h00002ukp6FAAQ,Redlines,2019-03-14T20:35:35.000+0000,0060h000017JX5XAAW
0080h00002ukJBOAA2,Redlines,2019-03-07T18:30:02.000+0000,0060h000017JX5XAAW
0080h00002ujlzYAAQ,Redlines,2019-02-27T20:57:01.000+0000,0060h000017JX5XAAW
0080h00002u0t7LAAQ,Redlines,2019-02-19T23:28:00.000+0000,0060h000017JX5XAAW
0080h00002u0d9sAAA,Redlines,2019-02-14T22:08:37.000+0000,0060h000017JX5XAAW
0080h00002u0d9nAAA,Negotiating,2019-02-14T22:08:24.000+0000,0060h000017JX5XAAW
0080h00002u04J8AAI,Negotiating,2019-02-07T23:13:57.000+0000,0060h000017JX5XAAW
0080h00002u0173AAA,Negotiating,2019-02-07T15:46:25.000+0000,0060h000017JX5XAAW
0080h00002u0174AAA,Negotiating,2019-02-07T15:46:25.000+0000,0060h000017JX5XAAW
0080h00002tzsNvAAI,Validating,2019-02-05T18:51:54.000+0000,0060h000017JX5XAAW
0080h00002tzVojAAE,Prospecting,2019-01-30T19:27:24.000+0000,0060h000017JX5XAAW
0080h00002tzVokAAE,Prospecting,2019-01-30T19:27:24.000+0000,0060h000017JX5XAAW
0080h00002tzVoiAAE,Prospecting,2019-01-30T19:27:23.000+0000,0060h000017JX5XAAW
0080h00002umELMAA2,Closed Lost,2019-04-02T23:30:47.000+0000,0060h000017JX6uAAG
0080h00002umELNAA2,Closed Lost,2019-04-02T23:30:47.000+0000,0060h000017JX6uAAG
0080h00002tzziOAAQ,Assessing,2019-02-07T01:13:33.000+0000,0060h000017JX6uAAG
0080h00002tzziPAAQ,Assessing,2019-02-07T01:13:33.000+0000,0060h000017JX6uAAG
0080h00002tzXLXAA2,Prospecting,2019-01-30T23:14:18.000+0000,0060h000017JX6uAAG
0080h00002tzVurAAE,Prospecting,2019-01-30T19:42:13.000+0000,0060h000017JX6uAAG
0080h00002tzVusAAE,Prospecting,2019-01-30T19:42:13.000+0000,0060h000017JX6uAAG
0080h00002tzVuqAAE,Prospecting,2019-01-30T19:42:12.000+0000,0060h000017JX6uAAG
0080h00002u0srNAAQ,Closed Lost,2019-02-19T22:50:15.000+0000,0060h000017JX9tAAG
0080h00002u0srOAAQ,Closed Lost,2019-02-19T22:50:15.000+0000,0060h000017JX9tAAG
0080h00002tzW4bAAE,Prospecting,2019-01-30T20:06:34.000+0000,0060h000017JX9tAAG
0080h00002tzW4cAAE,Prospecting,2019-01-30T20:06:34.000+0000,0060h000017JX9tAAG
0080h00002tzW4dAAE,Prospecting,2019-01-30T20:06:34.000+0000,0060h000017JX9tAAG
0080h00002wxN0XAAU,Closed Lost,2019-04-26T22:19:19.000+0000,0060h000017JXEXAA4
0080h00002wxMcOAAU,Assessing,2019-04-26T20:46:26.000+0000,0060h000017JXEXAA4
0080h00002wXwspAAC,Assessing,2019-04-12T20:26:54.000+0000,0060h000017JXEXAA4
0080h00002ukobCAAQ,Assessing,2019-03-14T19:28:36.000+0000,0060h000017JXEXAA4
0080h00002trmrNAAQ,Assessing,2019-02-20T21:55:15.000+0000,0060h000017JXEXAA4
0080h00002trmrMAAQ,Assessing,2019-02-20T21:55:14.000+0000,0060h000017JXEXAA4
0080h00002tzWFtAAM,Prospecting,2019-01-30T20:30:50.000+0000,0060h000017JXEXAA4
0080h00002tzWFrAAM,Prospecting,2019-01-30T20:30:49.000+0000,0060h000017JXEXAA4
0080h00002tzWFsAAM,Prospecting,2019-01-30T20:30:49.000+0000,0060h000017JXEXAA4
0080h00002wzLJUAA2,Closed Lost,2019-05-30T14:21:40.000+0000,0060h000017JXOSAA4
0080h00002wzLJVAA2,Closed Lost,2019-05-30T14:21:40.000+0000,0060h000017JXOSAA4
0080h00002wzH5fAAE,Negotiating,2019-05-29T15:26:14.000+0000,0060h000017JXOSAA4
0080h00002wx8UoAAI,Negotiating,2019-04-25T21:03:17.000+0000,0060h000017JXOSAA4
0080h00002wYFAnAAO,Negotiating,2019-04-16T20:28:48.000+0000,0060h000017JXOSAA4
0080h00002wYDCFAA4,Negotiating,2019-04-16T15:18:11.000+0000,0060h000017JXOSAA4
0080h00002wXrv1AAC,Negotiating,2019-04-11T21:10:33.000+0000,0060h000017JXOSAA4
0080h00002wXruwAAC,Negotiating,2019-04-11T21:10:18.000+0000,0060h000017JXOSAA4
0080h00002umW1MAAU,Negotiating,2019-04-08T14:31:45.000+0000,0060h000017JXOSAA4
0080h00002umW17AAE,Negotiating,2019-04-08T14:31:29.000+0000,0060h000017JXOSAA4
0080h00002ultnsAAA,Negotiating,2019-03-29T17:36:21.000+0000,0060h000017JXOSAA4
0080h00002ultnYAAQ,Negotiating,2019-03-29T17:36:05.000+0000,0060h000017JXOSAA4
0080h00002ultnJAAQ,Negotiating,2019-03-29T17:35:36.000+0000,0060h000017JXOSAA4
0080h00002ulqGzAAI,Negotiating,2019-03-28T21:16:20.000+0000,0060h000017JXOSAA4
0080h00002uloLvAAI,Negotiating,2019-03-28T16:05:43.000+0000,0060h000017JXOSAA4
0080h00002uloLuAAI,Negotiating,2019-03-28T16:05:42.000+0000,0060h000017JXOSAA4
0080h00002ujrgiAAA,Negotiating,2019-02-28T23:50:40.000+0000,0060h000017JXOSAA4
0080h00002ujrgjAAA,Negotiating,2019-02-28T23:50:40.000+0000,0060h000017JXOSAA4
0080h00002ujobuAAA,Confirming,2019-02-28T15:59:18.000+0000,0060h000017JXOSAA4
0080h00002ujobfAAA,Confirming,2019-02-28T15:58:51.000+0000,0060h000017JXOSAA4
0080h00002ujobWAAQ,Confirming,2019-02-28T15:58:27.000+0000,0060h000017JXOSAA4
0080h00002ujobVAAQ,Confirming,2019-02-28T15:58:27.000+0000,0060h000017JXOSAA4
0080h00002tzdHxAAI,Assessing,2019-02-01T01:04:53.000+0000,0060h000017JXOSAA4
0080h00002tzdHyAAI,Assessing,2019-02-01T01:04:53.000+0000,0060h000017JXOSAA4
0080h00002tzWhvAAE,Prospecting,2019-01-30T21:36:08.000+0000,0060h000017JXOSAA4
0080h00002tzWhwAAE,Prospecting,2019-01-30T21:36:08.000+0000,0060h000017JXOSAA4
0080h00002tzWhxAAE,Prospecting,2019-01-30T21:36:08.000+0000,0060h000017JXOSAA4
0080h00002u052LAAQ,Closed Won,2019-02-08T04:39:19.000+0000,0060h000017JXXLAA4
0080h00002u04XQAAY,Closed Won,2019-02-08T00:04:50.000+0000,0060h000017JXXLAA4
0080h00002tzy5NAAQ,Closed Won,2019-02-06T19:51:34.000+0000,0060h000017JXXLAA4
0080h00002tzy4FAAQ,Closed Won,2019-02-06T19:48:21.000+0000,0060h000017JXXLAA4
0080h00002tzxt2AAA,Closed Won,2019-02-06T19:18:22.000+0000,0060h000017JXXLAA4
0080h00002tzxrkAAA,Redlines,2019-02-06T19:15:49.000+0000,0060h000017JXXLAA4
0080h00002tzdPmAAI,Redlines,2019-02-01T01:34:29.000+0000,0060h000017JXXLAA4
0080h00002tzdPcAAI,Redlines,2019-02-01T01:34:09.000+0000,0060h000017JXXLAA4
0080h00002tzcoKAAQ,Redlines,2019-01-31T23:26:15.000+0000,0060h000017JXXLAA4
0080h00002tzcoJAAQ,Redlines,2019-01-31T23:26:14.000+0000,0060h000017JXXLAA4
0080h00002tzco9AAA,Negotiating,2019-01-31T23:26:04.000+0000,0060h000017JXXLAA4
0080h00002tzZicAAE,Negotiating,2019-01-31T16:56:36.000+0000,0060h000017JXXLAA4
0080h00002tzZiDAAU,Negotiating,2019-01-31T16:56:23.000+0000,0060h000017JXXLAA4
0080h00002tzZiEAAU,Negotiating,2019-01-31T16:56:23.000+0000,0060h000017JXXLAA4
0080h00002tzZhtAAE,Assessing,2019-01-31T16:56:02.000+0000,0060h000017JXXLAA4
0080h00002tzZfxAAE,Assessing,2019-01-31T16:55:23.000+0000,0060h000017JXXLAA4
0080h00002tzZfYAAU,Assessing,2019-01-31T16:50:34.000+0000,0060h000017JXXLAA4
0080h00002tzXEvAAM,Assessing,2019-01-30T22:58:40.000+0000,0060h000017JXXLAA4
0080h00002tzXEwAAM,Assessing,2019-01-30T22:58:40.000+0000,0060h000017JXXLAA4
0080h00002tzXCuAAM,Prospecting,2019-01-30T22:52:15.000+0000,0060h000017JXXLAA4
0080h00002tzXCvAAM,Prospecting,2019-01-30T22:52:15.000+0000,0060h000017JXXLAA4
0080h00002tzXCwAAM,Prospecting,2019-01-30T22:52:15.000+0000,0060h000017JXXLAA4
0080h00002u02CDAAY,Closed Lost,2019-02-07T18:21:25.000+0000,0060h000017JXYJAA4
0080h00002u02CEAAY,Closed Lost,2019-02-07T18:21:25.000+0000,0060h000017JXYJAA4
0080h00002u02BjAAI,Prospecting,2019-02-07T18:21:01.000+0000,0060h000017JXYJAA4
0080h00002tzXOHAA2,Prospecting,2019-01-30T23:19:26.000+0000,0060h000017JXYJAA4
0080h00002tzXHaAAM,Prospecting,2019-01-30T23:08:30.000+0000,0060h000017JXYJAA4
0080h00002tzXHbAAM,Prospecting,2019-01-30T23:08:30.000+0000,0060h000017JXYJAA4
0080h00002tzXHcAAM,Prospecting,2019-01-30T23:08:30.000+0000,0060h000017JXYJAA4
0080h00002u0q37AAA,Closed Lost,2019-02-19T15:30:55.000+0000,0060h000017JXf3AAG
0080h00002u0q38AAA,Closed Lost,2019-02-19T15:30:55.000+0000,0060h000017JXf3AAG
0080h00002tzXe0AAE,Prospecting,2019-01-31T00:25:12.000+0000,0060h000017JXf3AAG
0080h00002tzXdyAAE,Prospecting,2019-01-31T00:25:11.000+0000,0060h000017JXf3AAG
0080h00002tzXdzAAE,Prospecting,2019-01-31T00:25:11.000+0000,0060h000017JXf3AAG
0080h00002u0iDaAAI,Closed Lost,2019-02-15T22:29:01.000+0000,0060h000017JXgzAAG
0080h00002u0iDZAAY,Closed Lost,2019-02-15T22:29:01.000+0000,0060h000017JXgzAAG
0080h00002tzXi0AAE,Assessing,2019-01-31T01:06:50.000+0000,0060h000017JXgzAAG
0080h00002tzXi1AAE,Assessing,2019-01-31T01:06:50.000+0000,0060h000017JXgzAAG
0080h00002tzXi2AAE,Assessing,2019-01-31T01:06:50.000+0000,0060h000017JXgzAAG
0080h00002ulEREAA2,Closed Lost,2019-03-21T21:15:41.000+0000,0060h000017JYWhAAO
0080h00002ukL2xAAE,Prospecting,2019-03-08T01:43:55.000+0000,0060h000017JYWhAAO
0080h00002tzZdYAAU,Prospecting,2019-01-31T16:46:22.000+0000,0060h000017JYWhAAO
0080h00002tzZdZAAU,Prospecting,2019-01-31T16:46:22.000+0000,0060h000017JYWhAAO
0080h00002tzZdXAAU,Prospecting,2019-01-31T16:46:21.000+0000,0060h000017JYWhAAO
0080h00002u01brAAA,Closed Lost,2019-02-07T16:57:49.000+0000,0060h000017JYruAAG
0080h00002u01bsAAA,Closed Lost,2019-02-07T16:57:49.000+0000,0060h000017JYruAAG
0080h00002u01b3AAA,Assessing,2019-02-07T16:56:00.000+0000,0060h000017JYruAAG
0080h00002u01b4AAA,Assessing,2019-02-07T16:56:00.000+0000,0060h000017JYruAAG
0080h00002tzacpAAA,Prospecting,2019-01-31T18:57:18.000+0000,0060h000017JYruAAG
0080h00002tzacqAAA,Prospecting,2019-01-31T18:57:18.000+0000,0060h000017JYruAAG
0080h00002tzacrAAA,Prospecting,2019-01-31T18:57:18.000+0000,0060h000017JYruAAG
0080h00002zD6cOAAS,Closed Lost,2019-08-02T05:03:24.000+0000,0060h000017JYwuAAG
0080h00002zD6cPAAS,Closed Lost,2019-08-02T05:03:24.000+0000,0060h000017JYwuAAG
0080h00002yb2vZAAQ,Prospecting,2019-07-10T06:13:49.000+0000,0060h000017JYwuAAG
0080h00002yafaPAAQ,Assessing,2019-07-03T00:06:24.000+0000,0060h000017JYwuAAG
0080h00002wyPHsAAM,Assessing,2019-05-15T05:20:42.000+0000,0060h000017JYwuAAG
0080h00002wyPHrAAM,Assessing,2019-05-15T05:20:41.000+0000,0060h000017JYwuAAG
0080h00002umENSAA2,Prospecting,2019-04-02T23:51:34.000+0000,0060h000017JYwuAAG
0080h00002tzhw5AAA,Assessing,2019-02-01T23:36:46.000+0000,0060h000017JYwuAAG
0080h00002tzhw6AAA,Assessing,2019-02-01T23:36:46.000+0000,0060h000017JYwuAAG
0080h00002tzamuAAA,Prospecting,2019-01-31T19:14:52.000+0000,0060h000017JYwuAAG
0080h00002tzamvAAA,Prospecting,2019-01-31T19:14:52.000+0000,0060h000017JYwuAAG
0080h00002tzamwAAA,Prospecting,2019-01-31T19:14:52.000+0000,0060h000017JYwuAAG
0080h000030a9NmAAI,Closed Won,2019-10-04T22:04:21.000+0000,0060h000017JZG4AAO
0080h00002wxe8AAAQ,Closed Won,2019-05-02T00:53:51.000+0000,0060h000017JZG4AAO
0080h00002wxZAyAAM,Redlines,2019-04-30T22:29:59.000+0000,0060h000017JZG4AAO
0080h00002wx8QXAAY,Redlines,2019-04-25T20:52:46.000+0000,0060h000017JZG4AAO
0080h00002vFiPKAA0,Confirming,2019-04-19T21:32:12.000+0000,0060h000017JZG4AAO
0080h00002uk3CwAAI,Confirming,2019-03-04T23:54:44.000+0000,0060h000017JZG4AAO
0080h00002uk3CXAAY,Confirming,2019-03-04T23:50:08.000+0000,0060h000017JZG4AAO
0080h00002uk3CNAAY,Confirming,2019-03-04T23:49:58.000+0000,0060h000017JZG4AAO
0080h00002uk3CIAAY,Confirming,2019-03-04T23:49:46.000+0000,0060h000017JZG4AAO
0080h00002uk3CDAAY,Confirming,2019-03-04T23:48:42.000+0000,0060h000017JZG4AAO
0080h00002u0rzVAAQ,Assessing,2019-02-19T20:42:07.000+0000,0060h000017JZG4AAO
0080h00002u0IbhAAE,Assessing,2019-02-11T20:19:09.000+0000,0060h000017JZG4AAO
0080h00002u0IbiAAE,Assessing,2019-02-11T20:19:09.000+0000,0060h000017JZG4AAO
0080h00002tzbqDAAQ,Prospecting,2019-01-31T21:21:59.000+0000,0060h000017JZG4AAO
0080h00002tzbqEAAQ,Prospecting,2019-01-31T21:21:59.000+0000,0060h000017JZG4AAO
0080h00002tzbqCAAQ,Prospecting,2019-01-31T21:21:58.000+0000,0060h000017JZG4AAO
0080h00002zEbBIAA0,Closed Lost,2019-08-21T21:08:42.000+0000,0060h000017JZV1AAO
0080h00002zEbBJAA0,Closed Lost,2019-08-21T21:08:42.000+0000,0060h000017JZV1AAO
0080h00002zCuBvAAK,Validating,2019-07-30T17:37:34.000+0000,0060h000017JZV1AAO
0080h00002ybAthAAE,Validating,2019-07-11T20:09:05.000+0000,0060h000017JZV1AAO
0080h00002wyHm0AAE,Validating,2019-05-13T17:40:22.000+0000,0060h000017JZV1AAO
0080h00002wXwqyAAC,Validating,2019-04-12T20:22:57.000+0000,0060h000017JZV1AAO
0080h00002ulD2xAAE,Validating,2019-03-21T17:15:07.000+0000,0060h000017JZV1AAO
0080h00002u01pUAAQ,Validating,2019-02-07T17:25:01.000+0000,0060h000017JZV1AAO
0080h00002tzclbAAA,Prospecting,2019-01-31T23:20:07.000+0000,0060h000017JZV1AAO
0080h00002tzclZAAQ,Prospecting,2019-01-31T23:20:06.000+0000,0060h000017JZV1AAO
0080h00002tzclaAAA,Prospecting,2019-01-31T23:20:06.000+0000,0060h000017JZV1AAO
0080h00002ukNzZAAU,Closed Lost,2019-03-08T19:17:41.000+0000,0060h000017JZVBAA4
0080h00002ukNzaAAE,Closed Lost,2019-03-08T19:17:41.000+0000,0060h000017JZVBAA4
0080h00002ukKEsAAM,Confirming,2019-03-07T21:47:45.000+0000,0060h000017JZVBAA4
0080h00002uk39YAAQ,Confirming,2019-03-04T23:22:20.000+0000,0060h000017JZVBAA4
0080h00002uk39TAAQ,Confirming,2019-03-04T23:22:01.000+0000,0060h000017JZVBAA4
0080h00002uk39JAAQ,Confirming,2019-03-04T23:21:45.000+0000,0060h000017JZVBAA4
0080h00002ujwfHAAQ,Confirming,2019-03-01T23:21:40.000+0000,0060h000017JZVBAA4
0080h00002tzcm9AAA,Prospecting,2019-01-31T23:21:00.000+0000,0060h000017JZVBAA4
0080h00002tzcmAAAQ,Prospecting,2019-01-31T23:21:00.000+0000,0060h000017JZVBAA4
0080h00002tzcm8AAA,Prospecting,2019-01-31T23:20:59.000+0000,0060h000017JZVBAA4
0080h00002ukL2yAAE,Prospecting,2019-03-08T01:43:55.000+0000,0060h000017JZdhAAG
0080h00002tzd7oAAA,Prospecting,2019-02-01T00:31:08.000+0000,0060h000017JZdhAAG
0080h00002tzd7pAAA,Prospecting,2019-02-01T00:31:08.000+0000,0060h000017JZdhAAG
