Id,Name,IsClosed,IsWon,Type,Industry__c,CloseDate,StageName,Lost_Reason__c,Lost_to_Competitor__c,With_Competitor__c,Won_Loss_Detail__c,Description
0060h000018NlbzAAC,Manhattan Medical Group - 6/2019,TRUE,FALSE,New Business,Healthcare,6/25/2019,Closed Lost,Lost to Competitor,"Local Manhattan, KS Marketing Agency",,"She wanted all tools under one roof, but ended up going with an agency so wouldn't have to manage it.",
0060h000018NlbkAAC,Orlando Health - 10/2019,TRUE,FALSE,New Business,Healthcare,10/9/2019,Closed Lost,Delayed Opportunity,,Rio SEO,wants me to reach back out after december,
0060h000018Nm1dAAC,University of Rochester Medical Center - 6/2019,TRUE,FALSE,New Business,Healthcare,6/27/2019,Closed Lost,Locked in Contract,,Binary Fountain,"Allie got back to me that at the same time our conversations were happening, the ops team was signing an agreement with Binary Fountain and potentially Yext. She said they went with Binary Fountain because of their relationship with Press Ganey, for marketing tools, which is concerning to her because marketing wasn't part of the convo. She is frustrated, but can't do anything about it at this time. She wants to reconnect in the spring to take over from ops.",
0060h000019CdEnAAK,DHRHealth - 8/2019,TRUE,FALSE,New Business,Healthcare,8/23/2019,Closed Lost,Didn't See Value,,SweetIQ,They aren't looking to expand Local SEO management for more than 10 locations and to make any changes.,
0060h000018Nld7AAC,DHRHealth - 7/2019,TRUE,FALSE,New Business,Healthcare,7/18/2019,Closed Lost,Customer Stopped Responding,,SweetIQ,"The champion - or at least user of SweetIQ changed roles, now works in HR, and the team stopped responding to all outreach after our first meeting and saying once that they needed more time to discuss.",
0060h000018OFefAAG,"SPS Group, Inc. - 8/2019",TRUE,FALSE,New Business,Healthcare,8/8/2019,Closed Lost,Customer Not Qualified,,,"over inflated the locations he works with, said 115 one time and then another under 50 locations.  Not worth the time",
0060h000018Ob1OAAS,Hillcrest Health Services - New Business,TRUE,TRUE,New Business,Healthcare,7/19/2019,Closed Won,Product Feature: All-In-One Dash,,,"Date of when they first heard about us or when we first started reaching out
-Met Jim at the Digital Healthcare Transformation conference in Nashville. He attended the round table ran by Tania and me and wanted to meet after. We were not originally scheduled to meet. 

Number of pitches throughout sales cycle
Two pitches - one for Jim at the conference with an example demo, then a couple weks later with him and Liz over the phone using their locations. 

Titles of Champion and Decision Maker
	- Champion - VP of marketing and Customer Navigation
	- DM - CFO

Favorite Chatmeter products
	- All in one product, they are new to Local SEO and were handling reviews/lisitngs manually and need a tool to help and track results. 
	
State if the contact ever went dark, how long, and how they came back
	- No Jim and I stayed in touch post conference to signing. 
	
Any marketing content downloads (case study, downloads, webinars, etc.)
	- No
	
Participation from other Chatmeter departments that assisted in the close
	- Marketing setting up the conference and helping us with great talking points for our Voice Engine Optimization round table. 
	
Any hurdles the contact had to overcome on their side to sign the contract
	- CFO pushed back and Jim was on vacation. I kept following up with CFO directly to get the agreement signed.
	
Length of sales cycle
	- About 1 month

Competitors won against
None",
0060h000018OhmwAAC,Catholic Health System - 7/2019,TRUE,FALSE,New Business,Healthcare,7/24/2019,Closed Lost,Stayed with Competitor,,Brandify,Found out on the call and followup meeting they're with Brandify until next June.,
0060h000019DCqdAAG,Essen Health Care - 9/2019,TRUE,FALSE,New Business,Healthcare,9/6/2019,Closed Lost,Reseller Opportunity,,,"$1000 per month min. is WAY out of budget for them... referring over to partner

Kevin passed to Shelley on 9/6",
0060h000019Cve6AAC,Option Care Health - New Business,TRUE,TRUE,New Business,Healthcare,8/29/2019,Closed Won,Customer/Partner Referral,,,"Date of when they first heard about us or when we first started reaching out
8/19

How they heard about us
filled out get started form upon referral from current client BioScrip that kylie manages

Number of pitches throughout sales cycle
1

Titles of Champion and Decision Maker
Courtney Seal -digital marketing specialist
Jeff Becker 

Favorite Chatmeter products
Platform

State if the contact ever went dark, how long, and how they came back (BDR got them back on, requested a demo)
Never went dark

Any marketing content downloads (case study, downloads, webinars, etc.)
sendoso coffee gift card

Participation from other Chatmeter departments that assisted in the close (Tracy or Michael to discuss onboarding, Marketing did an ROI report, Any member of the exec team)
kylie carlton had relationship with company they purchased so we demoed together

Any hurdles the contact had to overcome on their side to sign the contract
no

Length of sales cycle
10 days

Competitors won against
none",
0060h000019CzWTAA0,Canadian Orthodontic Partners - New Business,FALSE,FALSE,New Business,Healthcare,12/23/2019,Assessing,,,,,
0060h000019DPyfAAG,Allied Physicians of Michiana-,FALSE,FALSE,New Business,Healthcare,10/31/2019,Validating,,,,,
0060h000019DS6YAAW,Western Healthcare Alliance - 10/2019,TRUE,FALSE,New Business,Healthcare,10/3/2019,Closed Lost,Referrals Only,,Other,Won't do resller agreements - will only intro to their clients to see if they will sign up with vendors.,
0060h000019DRRLAA4,BayMark Health Services-,TRUE,TRUE,New Business,Healthcare,9/20/2019,Closed Won,Product Feature: Listings,,Yext,"Date of when they first heard about us or when we first started reaching out
Met at SHSMD conference on 9/8/2019.

How they heard about us
Booth at trade show

Number of pitches throughout sales cycle
One pitch to their whole marketing and digital team. 

Titles of Champion and Decision Maker
DM & Champion - Robin - Met at SHSMD - Sr. VP Marketing & Sales
2nd Champion and user - Brittany - Social Media & Marketing Coordinator

Favorite Chatmeter products
Listings product with Yelp & Rankings
Our team here to talk about listings and help give advice. Yext had repeated dropped the ball on service support with them and their listings were in terrible shape. 

Used our listings collateral and Chatmeter vs. Yext deck to speak to problems with syndication and suppression with Yest. 
Also, we ran out of Starbucks coffee cards, so I used sendoso to send Robin a gift card right after the conference to get back on the line. And keep our momentum going. 

Any hurdles the contact had to overcome on their side to sign the contract
Fastest medical contract review I have ever had. They are a different kind of provider, so they didn't have a much red tape. 

Length of sales cycle

Less than 2 weeks. 

Competitors won against
Yext.",
0060h000017JX5XAAW,Towne Nursing - 3/2019,TRUE,FALSE,New Business,Healthcare,3/15/2019,Closed Lost,Price/Budget,,,Charles completely pulled a 180 on us - he loves the platform but can't justify the CM minimum right now - we would need to be at $500 per month to even consider it - told him that I would never get that approved.,
0060h000016dxLpAAI,Mercy Health System- - 11/2018,TRUE,FALSE,New Business,Healthcare,11/27/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017Jlv6AAC,Pure Dental,TRUE,TRUE,New Business,Healthcare,2/21/2019,Closed Won,Product Feature: All-In-One Dash,,Birdeye,Jim - the interim CMO for Pure Dental is very impressed with Chatmeter's flexibility and completeness.  He is also interim CMO at Sonny's BBQ,
0060h000016ctkEAAQ,American Addiction Centers,TRUE,TRUE,New Business,Healthcare,8/10/2018,Closed Won,Price,,Binary Fountain,,
0060h000010b33hAAA,American Addiction Centers - 3/2018,TRUE,FALSE,New Business,Healthcare,3/31/2018,Closed Lost,No Show,,Binary Fountain,,
0060h000016z5gBAAQ,Texas Tech University Health Sciences Center-,TRUE,FALSE,New Business,Healthcare,3/31/2019,Closed Lost,Other (Explain),,,This was an RFP that we did last minute months ago - finally heard back the other day that they selected another vendor but did not disclose who or why.,
0060h000019D6nCAAS,NRC Health - New Business,FALSE,FALSE,New Business,Healthcare,10/27/2019,Validating,,,,,
0060h000016cFWwAAM,NRC Health - 7/2018,TRUE,FALSE,New Business,Healthcare,7/21/2018,Closed Lost,Delayed Opportunity,,,,
0060h000016cFU2AAM,NRC Health - 6/2018,TRUE,FALSE,New Business,Healthcare,6/30/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GNRkAAO,NRC Health - 11/2018,TRUE,FALSE,New Business,Healthcare,11/28/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017JksnAAC,Mercyhealth- - 3/2019,TRUE,FALSE,New Business,Healthcare,3/20/2019,Closed Lost,Customer Stopped Responding,,,Sent to Jonathan to keep trying and get proper contact info,
0060h000016dc7FAAQ,Brookdale Hospital - 11/2018,TRUE,FALSE,New Business,Healthcare,11/7/2018,Closed Lost,Customer Stopped Responding,,,,"There’s nothing specific that I can think of right now.  At the moment we have one main hospital and six orbiting clinics.  We will however be part of a health system with 2 other hospitals, Interfaith and Kingsbrook. I am unsure how many external clinics they have."
0060h000016yoZyAAI,Brookdale Hospital - 3/2019,TRUE,FALSE,New Business,Healthcare,3/12/2019,Closed Lost,Delayed Opportunity,,,"Vendors are on freeze until they complete the 3 hospital merger. But, they are interested in rep management once that clears up.",
0060h000016d5o2AAA,Providence.org,TRUE,FALSE,New Business,Healthcare,8/31/2018,Closed Lost,Delayed Opportunity,,,,
0060h000016cgWZAAY,Providence.org - 7/2018,TRUE,FALSE,New Business,Healthcare,7/2/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GVBTAA4,Columbia Memorial Hospital - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000019DS64AAG,Orlando Foot & Ankle Clinic - New Business,FALSE,FALSE,New Business,Healthcare,10/28/2019,Assessing,,,,,
0060h000017GOaoAAG,Orlando Foot & Ankle Clinic - 11/2018,TRUE,FALSE,New Business,Healthcare,11/9/2018,Closed Lost,Delayed Opportunity,,,,
0060h000016cT3cAAE,Yale Medicine - 10/2018,TRUE,FALSE,New Business,Healthcare,10/31/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GVSAAA4,Quorum Health - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000016bqiPAAQ,Loyola RML Specialty Hospital - 5/2018,TRUE,FALSE,New Business,Healthcare,5/29/2018,Closed Lost,Customer Not Qualified,,,,
0060h000016cT0xAAE,Hulin Health,TRUE,FALSE,New Business,Healthcare,10/11/2018,Closed Lost,Customer Not Qualified,,,,
0060h000017Io64AAC,Hulin Health - 2019,TRUE,TRUE,New Business,Healthcare,1/11/2019,Closed Won,Product Feature: Reputation,,,(not filled in by SE),
0060h000017HNQDAA4,"LifeBridge Health, Inc - 11/2018",TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Stayed with Competitor,,Reputation.com,,
0060h000016dZOzAAM,Major Health Partners - 11/2018,TRUE,FALSE,New Business,Healthcare,11/7/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000017GxySAAS,Marshall Medical Center - 10/2018,TRUE,FALSE,New Business,Healthcare,10/26/2018,Closed Lost,Delayed Opportunity,,Reputation.com,,
0060h000017Ip8OAAS,Mount Nittany Health System - New Business,TRUE,TRUE,New Business,Healthcare,5/31/2019,Closed Won,Product Feature: All-In-One Dash,,,"*Date of when they first heard about us or when we first started reaching out - Started reaching out to their agency, Jarrard Phillips & Hancock just before HMPS April 2018.
*How they heard about us - Through that agency
*If trade show - BDR meeting - Jonathan initially at HMPS to their agency but never met at the show.
*Number of pitches throughout sales cycle - About FIVE
*Titles of Champion and Decision Maker - Nichole Monica (Dir of Digital Marketing)
*Favorite Chatmeter products- Platform + LLM + Yelp partnership

Entire LIFECYCLE: Jonathan started reaching out to Jerard Phillips Cate and Hancock back in April for a HMPS in Utah in 2018. They are a healthcare marketing agency and I finally met with them in May 2018. We continued to stay in touch and had a follow up meeting in July where they told me that they are looking at Chatmeter for one of their clients Mount Nittany Health.   
I knew they were pitching that healthcare system and they were selling them on using a platform that is calculating all time star ratings and reviews. Had a couple of followup meetings - They then went dark in the November timeframe. 
January 2019 - Kira from Mount Nittany reached out to me to ask to get a demo of Chatmeter for her and for her coworkers. I pitched them in January 2019 and sent over all of the follow ups. They said they had to make sure they had budget for it and finally in March they said they were going to move forward. I sent them the service agreement in March where it took over two months for it to go through internal executive meetings, approvals & more meetings. 
Throughout all this I consistently stayed on top of Kira to ensure that this continues to move forward and finally closed end of May.

* Length of sales cycle - One Year",
0060h000017HOPHAA4,National jewish health- - 12/2018,TRUE,FALSE,New Business,Healthcare,12/7/2018,Closed Lost,Lost to Competitor,,Yext,,Chose to go with Yext cuz of Binary Fountain integration and Press Ganey surveyes
0060h000019DNyhAAG,North Oaks Health System - 9/2019,TRUE,FALSE,New Business,Healthcare,9/16/2019,Closed Lost,Locked in Contract,,Reputation.com,"Signed with Rep.com in April 2019 for a 3 year agreement. Shantel took the call because Brett pressed that she should get on the line, but she is not shopping at all. We talked New Orleans for a little bit and I said she should go to the wildlife refuge.
Follow up in Nov/Dec 2021 to evaluate vendors to change in 2022",
0060h000016ZfpbAAC,North Oaks Health System - 11/2018,TRUE,FALSE,New Business,Healthcare,11/26/2018,Closed Lost,Lost to Competitor,,Reputation.com,lost to reputation.com signed a 3 years deal,"Shantel wanted a demo ASAP, as they are currently evaluating options for rep management."
0060h000016Zk6NAAS,Olathe Health System - 1/2019,TRUE,FALSE,New Business,Healthcare,1/28/2019,Closed Lost,Customer Changed Priorities,,,"decided to go another route this year, so they won’t be needing your services. I asked her what route they decided and she would not say.",
0060h000017J8rUAAS,Owensboro Health - 2/2019,TRUE,FALSE,New Business,Healthcare,2/27/2019,Closed Lost,SE Turnover,,,Ella Left and the oppty is dead. Looking to reconnect,
0060h000016yq70AAA,Owensboro Health - New Business,FALSE,FALSE,New Business,Healthcare,10/30/2019,Assessing,,,,,
0060h000017GUXdAAO,Bonner General Health - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000019Ci1bAAC,Phoenix Childrens Hospital - New Business,FALSE,FALSE,New Business,Healthcare,10/15/2019,Redlines,,,,,
0060h000019CisTAAS,St. Charles Health System - 8/2019,TRUE,FALSE,New Business,Healthcare,8/21/2019,Closed Lost,Locked in Contract,,Wouldn't Say,just signed with a competitor and only took the call because their CEO told them to. wouldnt say competitor name,
0060h000017HgeFAAS,Saint Claire Regional Medical Center - 1/2019,TRUE,FALSE,New Business,Healthcare,1/15/2019,Closed Lost,Delayed Opportunity,,,Valerie replied in email to let me know that her husband had a heart attack and the budget it frozen until the next fiscal in July - we can follow up in May to try and get on the next budget. She said she see value and wants to keep in touch.,
0060h000017HQ5oAAG,St. Dominic Hospital-,TRUE,TRUE,New Business,Healthcare,11/30/2018,Closed Won,Price,,,,
0060h000016dIszAAE,Saint Lukes Hospital and Health Network - 11/2018,TRUE,FALSE,New Business,Healthcare,11/26/2018,Closed Lost,Delayed Opportunity,,Binary Fountain,,
0060h000017GVX2AAO,Samaritan Health Services,TRUE,FALSE,New Business,Healthcare,10/18/2018,Closed Lost,No Show,,,,
0060h000016dnIuAAI,Singing River Health System,TRUE,FALSE,New Business,Healthcare,10/6/2018,Closed Lost,Reseller Opportunity,,,,
0060h000017GWtFAAW,Memorial Hospital at Gulfport - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000017H0JnAAK,Children's National Medical Center - New Business,TRUE,TRUE,New Business,Healthcare,11/30/2018,Closed Won,Product Feature: Reputation,,,,
0060h000016a5b0AAA,Southeast Georgia Health System - 1/2019,TRUE,FALSE,New Business,Healthcare,1/25/2019,Closed Lost,Delayed Opportunity,,,"She cancelled our meeting ""till further notice""",
0060h000017H83DAAS,Nebraska Medicine - 12/2018,TRUE,FALSE,New Business,Healthcare,12/3/2018,Closed Lost,Delayed Opportunity,,BrightLocal,,
0060h000017HMqyAAG,Nebraska Med- - 1/2019,TRUE,FALSE,New Business,Healthcare,1/16/2019,Closed Lost,Customer Stopped Responding,,BrightLocal,Getting a BDR to get them back on.,
0060h000018NjxpAAC,Torrance Memorial Medical Center - 8/2019,TRUE,FALSE,New Business,Healthcare,8/22/2019,Closed Lost,Corporate Takeover,,,Danielle got back to me. They are in a re-org and can't make any vendor choices for the foreseeable future. Keeping in touch and she is pushing for listings change.,
0060h000017JJheAAG,Torrance Memorial Medical Center - 3/2019,TRUE,FALSE,New Business,Healthcare,3/15/2019,Closed Lost,SE Turnover,,,,
0060h000017HkMfAAK,United Regional Health Care System - 1/2019,TRUE,FALSE,New Business,Healthcare,1/3/2019,Closed Lost,Budget,,,2019 budget is capped but really wants to revisit for 2020 budget which starts convo in August. BDR to follow up in July to make sure we don't miss window.,
0060h000017JwvbAAC,University of Mississippi Medical Center - 4/2019,TRUE,FALSE,New Business,Healthcare,4/3/2019,Closed Lost,No Show,,,,
0060h000017GO9JAAW,University of Arkansas for Medical Sciences - 1/2019,TRUE,FALSE,New Business,Healthcare,10/31/2018,Closed Lost,Customer Stopped Responding,,,"Stopped by booth @ SHSMD, did not respond to follow up after show to schedule audit",
0060h000016aCO6AAM,Make A Smile Dental-,TRUE,FALSE,New Business,Healthcare,9/18/2018,Closed Lost,Customer Changed Priorities,,,,
0060h000016bukMAAQ,GHS.org - 10/2018,TRUE,FALSE,New Business,Healthcare,10/24/2018,Closed Lost,Delayed Opportunity,,Binary Fountain,,
0060h000018OPk1AAG,West Tennessee Healthcare - 6/2019,TRUE,FALSE,New Business,Healthcare,6/26/2019,Closed Lost,Locked in Contract,,Reputation.com,With Rep.com until at least Nov 2019,
0060h000017K0wiAAC,West Tennessee Healthcare - 3/2019,TRUE,FALSE,New Business,Healthcare,3/22/2019,Closed Lost,No Show,,Reputation.com,Over a month to reschedule and get back on - closing for now,
0060h000017GdADAA0,Baton Rouge General Health System - 12/2018,TRUE,FALSE,New Business,Healthcare,12/18/2018,Closed Lost,No Show,,,,
0060h000017GdIKAA0,Beebe Healthcare - 11/2018,TRUE,FALSE,New Business,Healthcare,11/6/2018,Closed Lost,Customer Stopped Responding,,,customer stopped responding,
0060h000017HNYiAAO,Boca Raton Regional Hospital - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Didn't See Value,,,,
0060h000017HNlaAAG,Boston Medical Center - 12/2018,TRUE,FALSE,New Business,Healthcare,12/17/2018,Closed Lost,No Show,,,,
0060h000018NSr9AAG,Carson Tahoe Health - 5/2019,TRUE,FALSE,New Business,Healthcare,5/22/2019,Closed Lost,Budget,,,Erin reached to Cam and told them they don't have the budget to add anything like this this year.,
0060h000017IvLBAA0,Carson Tahoe Health - 2/2019,TRUE,FALSE,New Business,Healthcare,2/4/2019,Closed Lost,Budget,,,Budget has been spent - she wants to reconnect in August 2019 because that's when they'll start budgeting for 2020,
0060h000017HN84AAG,Carson Tahoe Health - 1/2019,TRUE,FALSE,New Business,Healthcare,1/3/2019,Closed Lost,Delayed Opportunity,,,Opp got stuck- Erin couldn't get Diane on call around holidays and have been too busy. Putting BDR on it to get things moving again,
0060h000016ZY58AAG,Catholic Medical Center - 11/2018,TRUE,FALSE,New Business,Healthcare,11/1/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GTRRAA4,Olympic Medical Center - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Delayed Opportunity,,,,
0060h000016e1i4AAA,Beaufort Memorial Hospital - 11/2018,TRUE,FALSE,New Business,Healthcare,11/1/2018,Closed Lost,Lost to Competitor,,,Reason Given: Other (Put in Notes),We didn't make the cut because our platform wasn't HIPPA compliant.
0060h000016ZkB6AAK,Childrens of Alabama,TRUE,FALSE,New Business,Healthcare,10/17/2018,Closed Lost,No Show,,,,
0060h000018NvAwAAK,Christiana Care Health System - New Business,FALSE,FALSE,New Business,Healthcare,10/17/2019,Redlines,,,,,
0060h000017GUQmAAO,Christiana Care Health System - 12/2018,TRUE,FALSE,New Business,Healthcare,12/10/2018,Closed Lost,No Show,,,,
0060h000017J51WAAS,Citizens Memorial Healthcare - 2/2019,TRUE,FALSE,New Business,Healthcare,2/5/2019,Closed Lost,Budget,,,"No budget - wants to reconnect to try and budget for next fiscal that start June, 1st, 2019",
0060h000019C6KgAAK,Coastal Carolinas Health Alliance - 9/2019,TRUE,FALSE,New Business,Healthcare,9/17/2019,Closed Lost,Referrals Only,,,They were just looking for a referral agreement with some ridiculous terms.,
0060h000017HCfQAAW,Coastal Carolinas Health Alliance - 7/2019,TRUE,FALSE,New Business,Healthcare,7/11/2019,Closed Lost,Referrals Only,,,They have no desire to be a reseller - they would like to be a referral partner but he continually pushes things off so this isn't really a priority at all.,
0060h000017H5NVAA0,Columbus Regional Health - 1/2019,TRUE,FALSE,New Business,Healthcare,1/16/2019,Closed Lost,Delayed Opportunity,,,Need to get back on,
0060h000016e1ngAAA,Cayuga Medical Center - 11/2018,TRUE,FALSE,New Business,Healthcare,11/28/2018,Closed Lost,Lost to Competitor,,Binary Fountain,Reason Given: Other (Put in Notes),
0060h000019CwbmAAC,Erlanger Health System - New Business,FALSE,FALSE,New Business,Healthcare,10/19/2019,Prospecting,,,,,
0060h000017JhzkAAC,Erlanger Health System - 4/2019,TRUE,FALSE,New Business,Healthcare,4/3/2019,Closed Lost,Non Decision Maker,,,"wrong person, cam is trying for someone else",
0060h000017GUTlAAO,Children's Hospitals & Clinics Of Minnesota - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,No Show,,,,
0060h000017IAO1AAO,CVS Health - 2/2019,TRUE,FALSE,New Business,Healthcare,2/25/2019,Closed Lost,Customer Stopped Responding,,,said she wanted to talk to her partner and hasnt responded since.,
0060h000017Gsg3AAC,CVS Health - 11/2018,TRUE,FALSE,New Business,Healthcare,11/27/2018,Closed Lost,Customer Stopped Responding,,,stopped responding,
0060h000016aGGwAAM,CVS Health - 10/2018,TRUE,FALSE,New Business,Healthcare,10/17/2018,Closed Lost,No Show,,,,
0060h000017Hl6XAAS,University Health System - 3/2019,TRUE,FALSE,New Business,Healthcare,3/28/2019,Closed Lost,Customer Stopped Responding,,,Stopped responding after they said they need to look at their 2 year agreement with Yext. They are interested when their agreements come up.,
0060h000017HNdsAAG,University Health System - 11/2018,TRUE,FALSE,New Business,Healthcare,11/30/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GWRLAA4,University Health System - 10/2018,TRUE,FALSE,New Business,Healthcare,10/22/2018,Closed Lost,No Show,,,,
0060h000017HkEUAA0,Yuma Regional Medical Center - 3/2019,TRUE,FALSE,New Business,Healthcare,3/6/2019,Closed Lost,No Show,,,,
0060h000017GUTqAAO,Yuma Regional Medical Center - 11/2018,TRUE,FALSE,New Business,Healthcare,11/19/2018,Closed Lost,No Show,,,,
0060h000017IpLrAAK,Grande Ronde Hospital and Clinics,TRUE,TRUE,New Business,Healthcare,2/1/2019,Closed Won,Product Feature: All-In-One Dash,,Other,Buyer's Journey (Ryan to backfill),
0060h000017GVD5AAO,Grande Rond Hospital Incorporated - 10/2018,TRUE,FALSE,New Business,Healthcare,10/22/2018,Closed Lost,Delayed Opportunity,Empathic,Other,,
0060h000019CTwbAAG,Bozeman Health - New Business,FALSE,FALSE,New Business,Healthcare,12/28/2019,Assessing,,,,,
0060h000017GaBXAA0,Bozeman Health - 12/2018,TRUE,FALSE,New Business,Healthcare,12/27/2018,Closed Lost,Customer Stopped Responding,,,Josh stopped responding ... need to get him back on the phone.,
0060h000017HNJCAA4,LCMC Health - 3/2019,TRUE,FALSE,New Business,Healthcare,3/25/2019,Closed Lost,SE Turnover,,,Spent 2 months not getting back to me then finally said they went with someone else.  Probably Ella took this one to Brandify,
0060h000017GqvKAAS,Denver Health - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Stayed with Competitor,,Reputation.com,,
0060h000017GWdZAAW,East Alabama Medical Center - 11/2018,TRUE,FALSE,New Business,Healthcare,11/12/2018,Closed Lost,Delayed Opportunity,,,,
0060h000017GxywAAC,Eastern Connecticut Health Network - 1/2019,TRUE,FALSE,New Business,Healthcare,1/7/2019,Closed Lost,Locked in Contract,,Binary Fountain,Recently renewed with Binary Fountain and Yext. Prospect Medical Holdings is the parent company- they want everyone on the same solution. Daphne has been there 6 weeks- did not know exact dates of contracts but said to reach out in Sept.,
0060h000017GMBWAA4,Enloe Medical Center - 1/2019,TRUE,FALSE,New Business,Healthcare,1/8/2019,Closed Lost,Locked in Contract,,Reputation.com,Spoke with Michael on his mobile. Rep contract is up in July. They are going to evaluate us 90 prior to that. Said we should reconnect end of March to get started again.,
0060h000016yrdIAAQ,Enloe Medical Center - 5/2019,TRUE,FALSE,New Business,Healthcare,5/13/2019,Closed Lost,Customer Changed Priorities,,Reputation.com,"Hospital changed focus to new website and it is consuming all their focus - they don't want to talk locations pages or replacing rep.com for at least the next 6-9 months, but we are welcome to keep in touch and keep the relationship going during the meantime.",
0060h000017GNR6AAO,Focus Healthcare Partners-,TRUE,TRUE,New Business,Healthcare,12/17/2018,Closed Won,Product Feature: All-In-One Dash,,,Reason Given: Features,
0060h000017GVBiAAO,Frederick Regional Health System - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000017GU1dAAG,Faith Regional Health Services - 11/2018,TRUE,FALSE,New Business,Healthcare,11/26/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000019Djc2AAC,Tampa General Hospital - New Business,FALSE,FALSE,New Business,Healthcare,2/28/2020,Assessing,,,Reputation.com,,Rebecca moved out of role . She said Taylor is the one to contact in January as they begin evaluating for 2020 when their contract with Rep.com expires in Q2
0060h000018O2b5AAC,Griffin Health Services - 7/2019,TRUE,FALSE,New Business,Healthcare,7/11/2019,Closed Lost,Other (Explain),,,solely focusing on review generation,
0060h000019CZ67AAG,Hunterdon Healthcare System - New Business,FALSE,FALSE,New Business,Healthcare,12/27/2019,Validating,,,,,
0060h000018NKLyAAO,Jackson Health System - 6/2019,TRUE,FALSE,New Business,Healthcare,6/3/2019,Closed Lost,No Show,,,No show - closing opp for now,
0060h000016cRoYAAU,N Illinois Foot & Ankle Specialists - 6/2018,TRUE,FALSE,New Business,Healthcare,6/30/2018,Closed Lost,Reseller Opportunity,,,,
0060h000016ypn0AAA,Heartland Veterinary Partners - 7/2019,TRUE,FALSE,New Business,Healthcare,7/8/2019,Closed Lost,Customer Stopped Responding,,,Need to reach back out - stopped responding,
0060h000019D7PkAAK,Dayton physicians network - New Business,FALSE,FALSE,New Business,Healthcare,11/22/2019,Validating,,,,,
0060h000017IWFeAAO,Dayton physicians network - 8/2019,TRUE,FALSE,New Business,Healthcare,8/28/2019,Closed Lost,SE Turnover,,,They showed no interest to Tania before she left - only wanted a patient survey tool.,
0060h000018ktx0AAA,Conemaugh Memorial Medical Center - 7/2019,TRUE,FALSE,New Business,Healthcare,7/11/2019,Closed Lost,Champion Left - New Main Contact,,,Also needed a more robust social listening tool,
0060h000018OQQHAA4,Brightview - New Business (Referral),TRUE,TRUE,New Business,Healthcare,6/28/2019,Closed Won,Customer/Partner Referral,,,This was opportunity was a referral from Nova Health (Kristine Rice) - the main reason she referred us was the great customer service that Brady was providing - Spoke to Colin one of the founder and took him through a demo - the main driving force behind looking to reputation was negative reviews for their particular industry of addiction treatment - Colin and Debi (another champion) saw a ton of value in the platform - had two follow up calls to answer additional questions and some contract negotiations - Brightview and Nova are also part of a much larger group so this is an opportunity land and expand.,
0060h000017HNftAAG,st. Louis childrens hospital- - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000017HNfjAAG,st louis childrens hospital- - 11/2018,TRUE,FALSE,New Business,Healthcare,11/20/2018,Closed Lost,Customer Stopped Responding,,,,
0060h000019Dq3QAAS,Pace Creative Group - New Business,FALSE,FALSE,New Business,Healthcare,12/1/2019,Prospecting,,,,,
0060h000017GXiZAAW,Midwest Veterinary Partners- - 12/2018,TRUE,FALSE,New Business,Healthcare,12/27/2018,Closed Lost,Lost to Competitor,,Wouldn't Say,Pricing,
0060h000017H7QpAAK,Hylink Technology Reseller - 11/2018,TRUE,FALSE,New Business,Healthcare,11/7/2018,Closed Lost,Price/Budget,,,,
0060h000017HMqFAAW,Hca midwest health- - 1/2019,TRUE,FALSE,New Business,Healthcare,1/16/2019,Closed Lost,Customer Stopped Responding,,,Sending to a BDR to book,
0060h000019DuGeAAK,Carle Health System - New Business,FALSE,FALSE,New Business,Healthcare,12/3/2019,Assessing,,,,,
0060h000016d905AAA,Solara Medical Supplies,TRUE,FALSE,New Business,Healthcare,10/4/2018,Closed Lost,Customer Not Qualified,,,,Sent this opportunity to partner - LavaSurf
