"_","Id","Name","AccountId","IsClosed","IsWon","Type","Industry__c","CloseDate","StageName","Lost_Reason__c","Lost_to_Competitor__c","With_Competitor__c","Won_Loss_Detail__c","Description"
"[Opportunity]","0060h000016ZxczAAC","Goodwill of Southern Arizona - 11/2018","001E000001gc87cIAA","true","false","New Business","Retail","2018-11-07","Closed Lost","Delayed Opportunity","","Synup","",""
"[Opportunity]","0060h000016a79cAAA","Mariner Finance - 10/2018","0010L00001icCoQQAU","true","false","New Business","Financial Services","2018-10-24","Closed Lost","No Show","","BrightLocal","",""
"[Opportunity]","0060h000016ZjspAAC","Matrix Residential","001E000001UjCbiIAF","true","false","New Business","Multi-Family","2018-08-22","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000016a2OjAAI","Integer Group Denver TBWA - 10/2018","0010L00001onytMQAQ","true","false","New Business","Agency","2018-10-30","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016a4a5AAA","Origin Investments- - 11/2018","0010h00001Y0NqIAAV","true","false","New Business","Multi-Family","2018-11-02","Closed Lost","Lost to Competitor","","Birdeye","Reason Given: Features",""
"[Opportunity]","0060h000016a8BRAAY","Tim Brower Agency","0010h00001Y0PkOAAV","true","false","New Business","Agency","2018-09-10","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aBGwAAM","Newby Management","0010L00001idaUIQAY","true","false","New Business","Multi-Family","2018-10-01","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060h000016a5xQAAQ","Drive Centric","0010L00001oo58IQAQ","true","false","New Business","Agency","2018-10-01","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016ZirQAAS","Lowe's","001E000000fejNQIAY","true","false","New Business","Retail","2018-10-12","Closed Lost","Non Decision Maker","","VenueLabs","",""
"[Opportunity]","0060h000016ZkB6AAK","Childrens of Alabama","0010h00001Xn6XAAAZ","true","false","New Business","Healthcare","2018-10-17","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016a0a1AAA","Eyeball Marketing Solutions - 10/2018","0010h00001Y0MB7AAN","true","false","New Business","Agency","2018-10-23","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016ZhefAAC","Coleman Worldwide Moving","001E000001cEPcEIAW","true","false","New Business","Service Area Businesses","2018-10-04","Closed Lost","Price/Budget","","Reputation.com","",""
"[Opportunity]","0060h000016Zv2GAAS","Westville NYC","0010h00001Y0IhUAAV","true","true","New Business","Restaurant","2018-08-29","Closed Won","Product Feature: All-In-One Dash","","","",""
"[Opportunity]","0060h000017HMpWAAW","Eruptr- - 2/2019","0010L00001rIvRAQA0","true","false","New Business","Agency","2019-02-19","Closed Lost","Delayed Opportunity","","","Has other initiatives now and not ready for Rep",""
"[Opportunity]","0060h000016a4MoAAI","The Kebab Shop - 10/2018","0010L00001pk34XQAQ","true","false","New Business","Restaurant","2018-10-22","Closed Lost","Lost to Competitor","","","Reason Given: Price",""
"[Opportunity]","0060h000016Zix9AAC","Rubio's Restaurants Inc. - 11/2018","001E000000heZNxIAM","true","false","New Business","Restaurant","2018-11-26","Closed Lost","Customer Changed Priorities","","Momentfeed","opp","Everything has been put on hold until Q2 - setting up a task for Brett."
"[Opportunity]","0060h000016aHqIAAU","Havolien Express Lube","001E000001cEPlcIAG","true","false","New Business","Automotive","2018-09-27","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000017GN67AAG","ReviveHealth - 11/2018","001E000001goA1iIAE","true","false","New Business","Agency","2018-11-28","Closed Lost","Customer Stopped Responding","","","Went dark after speaking at booth at SHSMD",""
"[Opportunity]","0060h000017GXcgAAG","Liberty Tax - 11/2018","0010L00001mQ6YvQAK","true","false","New Business","Financial Services","2018-11-20","Closed Lost","Delayed Opportunity","","SweetIQ","",""
"[Opportunity]","0060h000017GShGAAW","Walters-Dimmick Petroleum Inc - 12/2018","0010L00001murJMQAY","true","false","New Business","Retail","2018-12-07","Closed Lost","Didn't See Value","","","",""
"[Opportunity]","0060h000017GWdZAAW","East Alabama Medical Center - 11/2018","0010h00001Xn6XVAAZ","true","false","New Business","Healthcare","2018-11-12","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aJLbAAM","Millennia Housing Management - 1/2019","001E000001crwKPIAY","true","false","New Business","Multi-Family","2019-01-07","Closed Lost","Non Decision Maker","","","Going after different POC",""
"[Opportunity]","0060h000017GKryAAG","Top Floor MArketing","0010h00001Y0XAFAA3","true","false","New Business","Agency","2018-10-17","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GJ9BAAW","Hub International - 10/2018","001E000001cEPmqIAG","true","false","New Business","Financial Services","2018-10-24","Closed Lost","No Show","","SweetIQ","",""
"[Opportunity]","0060h000016aGruAAE","H-E-B Grocery Company - 11/2018","001E000001JvWypIAF","true","false","New Business","Retail","2018-11-07","Closed Lost","Delayed Opportunity","","Yext","","2019 Opportunity - need to get infront of Jovannah (Rob's boss)"
"[Opportunity]","0060h000017GMxFAAW","Tuesday Morning Corp.","001E00000103FI4IAM","true","false","New Business","Retail","2018-10-10","Closed Lost","Delayed Opportunity","","Yext","",""
"[Opportunity]","0060h000017GXhRAAW","not qualified","0010h00001Y0S8CAAV","true","false","New Business","Agency","2018-10-17","Closed Lost","Customer Not Qualified","","","not qualified",""
"[Opportunity]","0060h000017GKxmAAG","BRAINTRUST Marketing","0010L00001jACTMQA4","true","false","New Business","Agency","2018-10-14","Closed Lost","Didn't See Value","","Vendasta","",""
"[Opportunity]","0060h000017GV2lAAG","Penn Community Bank - 12/2018","0010L00001j9LxcQAE","true","false","New Business","Financial Services","2018-12-27","Closed Lost","Customer Stopped Responding","","","Jacklyn left and Aaron wants to revisit convo in 2019 when Jackies replacement has started..isn't answering or responding to any calls/emails",""
"[Opportunity]","0060h000017GTyFAAW","Reitmans Limited","001E0000013IoiPIAS","true","false","New Business","Retail","2018-10-05","Closed Lost","Delayed Opportunity","","SweetIQ","",""
"[Opportunity]","0060h000016aJ9UAAU","DexYP","0010h00001Y0SlTAAV","true","false","New Business","Agency","2018-10-17","Closed Lost","No Show","","Yext","",""
"[Opportunity]","0060h000017GY30AAG","MOD Super Fast Pizza, LLC - 11/2018","001E000000qJi8PIAS","true","false","New Business","Restaurant","2018-11-20","Closed Lost","Customer Stopped Responding","","Connectivity","",""
"[Opportunity]","0060h000017GMRAAA4","CLK Properties LLC - 11/2018","001E000000gJnjuIAC","true","false","New Business","Multi-Family","2018-11-07","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GWtFAAW","Memorial Hospital at Gulfport - 11/2018","0010h00001Y0dy7AAB","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GXcCAAW","Home Savings Bank- - 12/2018","0010h00001Y0TpNAAV","true","false","New Business","Financial Services","2018-12-18","Closed Lost","Lost to Competitor","","Yext","Reason Given: Other (Put in Notes)",""
"[Opportunity]","0060h000017GXffAAG","The Weinbach Group - 11/2018","0010h00001Y0eF1AAJ","true","false","New Business","Agency","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GXh2AAG","myLocalinc LLC Partnership - 10/2018","0010h00001Y0qD9AAJ","true","false","New Business","Agency","2018-10-30","Closed Lost","Stayed with Competitor","","Vendasta","",""
"[Opportunity]","0060h000016aIFZAA2","Zag Interactive - 11/2018","0010h00001Y0RknAAF","true","false","New Business","Software","2018-11-01","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GWLDAA4","The Joint Chiropractic - 11/2018","001E000001fq9NLIAY","true","false","New Business","Healthcare","2018-11-06","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GTnRAAW","Navicent Health - 11/2018","0010L00001mutyAQAQ","true","false","New Business","Healthcare","2018-11-12","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aGxTAAU","Commonwealth Bank & Trust Company","001E000001EqDmaIAF","true","false","New Business","Financial Services","2018-09-28","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aI3CAAU","Group Fox - 11/2018","0010L00001icJAGQA2","true","false","New Business","Multi-Family","2018-11-01","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GKyGAAW","Epicosity - 11/2018","0010h00001Y0SE8AAN","true","false","New Business","Agency","2018-11-26","Closed Lost","Customer Stopped Responding","","","Spoke with Lee at ABA Bank Marketing Conference, then went dark and didn't respond to follow-up",""
"[Opportunity]","0060h000017GWFKAA4","Kelson Group Property Management","001E000001UjCbXIAV","true","false","New Business","Real Estate","2018-10-17","Closed Lost","Reseller Opportunity","","","","getting yardi soon."
"[Opportunity]","0060h000016aHsOAAU","Friendemic - 11/2018","001E000001IOcIcIAL","true","false","New Business","Agency","2018-11-01","Closed Lost","Customer Stopped Responding","","","","Direct email of what they are interested in ""As for specific products, we have varied interest in a lot of your products, as tools, we could potential white label or integrate within our system.  So I think for Social, Reputation, Listings, and Pulse products if you can break out cost per product and we can look at each one separately, as well as some pricing at scale depending on volume?  Let me know what other details you need from me. Thanks"""
"[Opportunity]","0060h000017GORXAA4","UBC Extended Learning","0010h00001Y0XAjAAN","true","false","New Business","Other","2018-10-14","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000017GSvNAAW","Dealer Synergy - 10/2018","001E000000yOksrIAC","true","false","New Business","Agency","2018-10-25","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017IZPQAA4","Coborn's Inc. - 2/2019","001E000000qJhbAIAS","true","false","New Business","Retail","2019-02-25","Closed Lost","Customer Stopped Responding","","Yext","did the same thing last time.  Also they dont really have budget",""
"[Opportunity]","0060h000017GMHaAAO","SPM Property Management","001E000001hP4qNIAS","true","true","New Business","Multi-Family","2018-12-03","Closed Won","Product Feature: All-In-One Dash","","Reputology","",""
"[Opportunity]","0060h000017GUQmAAO","Christiana Care Health System - 12/2018","0010h00001Xn6XBAAZ","true","false","New Business","Healthcare","2018-12-10","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aIz5AAE","North American Savings Bank","001E000001cEQRjIAO","true","false","New Business","Financial Services","2018-10-16","Closed Lost","Customer Not Qualified","","ReviewTracker","",""
"[Opportunity]","0060h000017GWM6AAO","FOCUS Brands, Inc. - 11/2018","001E000000he5fXIAQ","true","false","New Business","Restaurant","2018-11-08","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GVR2AAO","CapitalSpring (Franchise Lending Group) - 11/2018","0010L00001ooBciQAE","true","false","New Business","Financial Services","2018-11-15","Closed Lost","Delayed Opportunity","","","Eric Attended our Yelp Dinner. We did not meet after.",""
"[Opportunity]","0060h000017GOaoAAG","Orlando Foot & Ankle Clinic - 11/2018","0010h00001Y0SlxAAF","true","false","New Business","Healthcare","2018-11-09","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GL5ZAAW","Fiserv - 11/2018","0010h00001Y0SFMAA3","true","false","New Business","Software","2018-11-08","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GOYsAAO","Centura Health - 11/2018","001E000001fq9fiIAA","true","false","New Business","Healthcare","2018-11-28","Closed Lost","No Show","","Reputation.com","",""
"[Opportunity]","0060h000016aICVAA2","Waze - 11/2018","0010h00001XmkvzAAB","true","false","New Business","Software","2018-11-14","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GU1dAAG","Faith Regional Health Services - 11/2018","0010h00001Xn6XiAAJ","true","false","New Business","Healthcare","2018-11-26","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GVBiAAO","Frederick Regional Health System - 11/2018","0010h00001Y0cTPAAZ","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GOETAA4","Healthsouth Corp - 12/2018","001E000001fq9fmIAA","true","false","New Business","Healthcare","2018-12-27","Closed Lost","Delayed Opportunity","","","Delayed opportunity due to holidays.",""
"[Opportunity]","0060h000016aGbgAAE","Meridian MPS - 10/2018","0010h00001XmbX2AAJ","true","false","New Business","Agency","2018-10-24","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GMRtAAO","AMP Residential","001E000001UjCVqIAN","true","false","New Business","Real Estate","2018-10-08","Closed Lost","Reseller Opportunity","","Vendasta","",""
"[Opportunity]","0060h000017GN3NAAW","Furniture Mart USA - 11/2018","001E000000zJwr4IAC","true","false","New Business","Retail","2018-11-19","Closed Lost","Stayed with Competitor","","Birdeye","",""
"[Opportunity]","0060h000017GKokAAG","LIGHTSTREAM - 11/2018","0010h00001Y0SHXAA3","true","false","New Business","Agency","2018-11-07","Closed Lost","Customer Stopped Responding","","","Met at ABA and SHSMD, then went dark and didn't respond to follow-up",""
"[Opportunity]","0060h000017IYtjAAG","Chemistry Agency - 1/2019","0010L00001j9bz5QAA","true","false","New Business","Agency","2019-01-22","Closed Lost","Delayed Opportunity","","","Happy to learn about CM, but does not have clients in mind to use the platform. Keeping in touch.",""
"[Opportunity]","0060h000017GXVpAAO","La Madeleine de Corps, Inc. - 1/2019","001E000000qJi1SIAS","true","false","New Business","Restaurant","2019-01-16","Closed Lost","Reseller Opportunity","","Momentfeed","ICUC Opportunity",""
"[Opportunity]","0060h000017GN4uAAG","Best Friends Pet Care - 11/2018","001E000001EqDwwIAF","true","false","New Business","Retail","2018-11-08","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aJH0AAM","Usa Cash Services - 12/2018","001E000000qJidaIAC","true","false","New Business","Financial Services","2018-12-19","Closed Lost","Customer Stopped Responding","","","Good meeting back on 10/3/18 but customer has stopped responding to emails/phone since",""
"[Opportunity]","0060h000017GL4qAAG","VGM Forbin - 12/2018","0010h00001Y0Xk3AAF","true","false","New Business","Agency","2018-12-10","Closed Lost","Delayed Opportunity","","","","All new spending and vendor partnerships suspended until 2019"
"[Opportunity]","0060h000017GTMAAA4","Tacala Restaurants","001E000001goWxdIAE","true","false","New Business","Restaurant","2018-10-16","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060h000017GMLSAA4","RSM Marketing - 11/2018","0010L00001ldk0PQAQ","true","false","New Business","Agency","2018-11-01","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aIISAA2","Bradford Health - 11/2018","0010L00001qYIIWQA4","true","false","New Business","Healthcare","2018-11-26","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GO9JAAW","University of Arkansas for Medical Sciences - 1/2019","0010h00001Xn6ZvAAJ","true","false","New Business","Healthcare","2018-10-31","Closed Lost","Customer Stopped Responding","","","Stopped by booth @ SHSMD, did not respond to follow up after show to schedule audit",""
"[Opportunity]","0060h000017GURQAA4","University of Utah Health - 10/2018","0010L00001qXBUXQA4","true","false","New Business","Healthcare","2018-10-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aGlCAAU","Curb Appeal Marketing - 11/2018","0010h00001Y0TJpAAN","true","false","New Business","Agency","2018-11-08","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GJDwAAO","Aqua-Aston Hospitality - 11/2018","001E000001cEPUIIA4","true","false","New Business","Hospitality","2018-11-07","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GJNbAAO","Automation Personnel Services Inc","0010L00001mut1DQAQ","true","true","New Business","Professional Services","2018-11-13","Closed Won","Industry Leadership","","","","Carrie is currently in charge of doing all Review/Listings and everything that has to do with their online visibility. Even worse she is doing it by hand. Carrie has been in an SEO specialized role for several years now. She said that the review monitoring is only on her shoulders and it is becoming quite the chore. I emphasized how bad that is as a pain point and how beneficial she will find the product!"
"[Opportunity]","0060h000017GOIaAAO","Jerry's Enterprises, Inc. - 11/2018","001E000000qJhxhIAC","true","false","New Business","Retail","2018-11-01","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aIMtAAM","Green Maidworks Services Alley-","0010h00001Y0USKAA3","true","false","New Business","Service Area Businesses","2018-09-27","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060h000016aGOCAA2","Sandy Spring Bank - 10/2018","001E000001hQGjGIAW","true","false","New Business","Financial Services","2018-10-25","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aJfuAAE","True Religion Apparel, Inc. - 11/2018","001E000000qJicqIAC","true","false","New Business","Retail","2018-11-07","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GNRkAAO","NRC Health - 11/2018","0010h00001XmdxFAAR","true","false","New Business","Healthcare","2018-11-28","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GOTnAAO","Experience Grand Rapids","0010h00001Y0WUqAAN","true","false","New Business","Agency","2018-10-04","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000017GIJFAA4","The Loomis Agency-","0010h00001Y0WU7AAN","true","true","New Business","Agency","2018-10-10","Closed Won","Product Feature: All-In-One Dash","","","N/A",""
"[Opportunity]","0060h000016aJDRAA2","Burke and Herbert Bank and Trust - 11/2018","001E000001EqESGIA3","true","false","New Business","Financial Services","2018-11-16","Closed Lost","Customer Stopped Responding","","","Terry said they could not consider a budget for Local SEO this year, but she is going to consider in 2019",""
"[Opportunity]","0060h000016aGGwAAM","CVS Health - 10/2018","0010h00001Y0TJzAAN","true","false","New Business","Healthcare","2018-10-17","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GNFHAA4","PGI Auto - 11/2018","001E000000UfcefIAB","true","false","New Business","Agency","2018-11-07","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GWkcAAG","Homestead Land Holdings Limited - 12/2018","001E000001fq7XDIAY","true","false","New Business","Multi-Family","2018-12-04","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GI0fAAG","JMS Marketing - 11/2018","0010h00001Y0Sh7AAF","true","false","New Business","Agency","2018-11-14","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GSrVAAW","H.G. Fenton Company","0010h00001Y0E1IAAV","true","false","New Business","Multi-Family","2018-10-05","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GOAhAAO","SCL Health - 11/2018","0010L00001j9uIWQAY","true","false","New Business","Healthcare","2018-11-28","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GUJuAAO","GrowthEngine Media","0010h00001Y0SnUAAV","true","false","New Business","Agency","2018-10-16","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060h000017GIzlAAG","Truly Nolen of America, Inc. - 11/2018","001E000001A4Jn8IAF","true","false","New Business","Service Area Businesses","2018-11-14","Closed Lost","Customer Changed Priorities","","Rio SEO","",""
"[Opportunity]","0060h000017GMXmAAO","Jollibee Foods Corporation - 12/2018","001E000000qJhsYIAS","true","false","New Business","Restaurant","2018-12-10","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GWZ3AAO","Opus Bank - 10/2018","001E000001hQGj9IAG","true","false","New Business","Financial Services","2018-10-31","Closed Lost","Delayed Opportunity","In contract with Brandify","Brandify","",""
"[Opportunity]","0060h000017GUTqAAO","Yuma Regional Medical Center - 11/2018","0010h00001Xn6auAAB","true","false","New Business","Healthcare","2018-11-19","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GTqGAAW","The Shade Store-","0010h00001Y0fWSAAZ","true","true","New Business","Retail","2018-12-05","Closed Won","Product Feature: All-In-One Dash","","Yext","",""
"[Opportunity]","0060h000017GNR6AAO","Focus Healthcare Partners-","0010h00001Y0bv5AAB","true","true","New Business","Healthcare","2018-12-17","Closed Won","Product Feature: All-In-One Dash","","","Reason Given: Features",""
"[Opportunity]","0060h000017GUX9AAO","Galls - 3/2019","001E000001EqDxNIAV","true","false","New Business","Retail","2019-03-20","Closed Lost","Customer Changed Priorities","","","My champion Robbie hasnt' responded to any of my voicemails and emails - secondly Marvin his boss responded to Justin's 30% off email saying there weren't interested in CM at this time",""
"[Opportunity]","0060h000017GY8vAAG","Mud Bay, Inc. - 10/2018","001E000000qJi9NIAS","true","false","New Business","Retail","2018-10-19","Closed Lost","Delayed Opportunity","","ReviewTracker","","They are currently with ReviewTracker for another 6 months - can't change even if they wanted to."
"[Opportunity]","0060h000017GIPYAA4","The Tombras Group - 1/2019","001E000001fqDamIAE","true","false","New Business","Agency","2019-01-24","Closed Lost","Customer Stopped Responding","","Reputation.com","Customer stopped responding after telling me that he gave all info to the search team and was waiting to hear back...",""
"[Opportunity]","0060h000017GLtSAAW","Kilwins Chocolate Franchise, Inc (kilwins chocolate and ice cream) - 11/2018","001E000001EqEXEIA3","true","false","New Business","Restaurant","2018-11-26","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GMSNAA4","Granite City Electric Supply Company","001E000000wpeRtIAI","true","false","New Business","Other","2018-10-17","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GVSAAA4","Quorum Health - 11/2018","0010h00001Y0HQbAAN","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GY6kAAG","Hannaford Brothers- - 12/2018","001E000000qJhqhIAC","true","false","New Business","Retail","2018-12-05","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aF8aAAE","Oaks Properties - 9/2018","0010h00001Y0SjwAAF","true","false","New Business","Multi-Family","2018-09-27","Closed Lost","Reseller Opportunity","","","",""
"[Opportunity]","0060h000017GSovAAG","Minnwest Bank","0010h00001Y0TjhAAF","true","true","New Business","Financial Services","2018-12-07","Closed Won","Other (Explain)","","","",""
"[Opportunity]","0060h000017GVX2AAO","Samaritan Health Services","0010h00001Xn6ZMAAZ","true","false","New Business","Healthcare","2018-10-18","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000016aEqtAAE","Yes&","0010h00001Y0SZjAAN","true","false","New Business","Agency","2018-09-28","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GL2uAAG","Go Local Interactive","001E000000uf7sdIAA","true","false","New Business","Agency","2018-10-16","Closed Lost","Didn't See Value","","ReviewPush","",""
"[Opportunity]","0060h000017GHrsAAG","GWL Advertising, Inc. - 12/2018","0010h00001Y0W96AAF","true","false","New Business","Agency","2018-12-04","Closed Lost","No Show","","Reputation.com","",""
"[Opportunity]","0060h000016aEdMAAU","Harmelin Media - 11/2018","0010h00001Y0SGZAA3","true","false","New Business","Agency","2018-11-14","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GL5oAAG","WordCom - 10/2018","0010h00001Y0SVaAAN","true","false","New Business","Agency","2018-10-25","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000016aFDzAAM","Mobile Viro - 12/2018","0010h00001Y0SmgAAF","true","false","New Business","Agency","2018-12-27","Closed Lost","Delayed Opportunity","","","CM is not a priority to Marc at this time-he is still growing his account base.",""
"[Opportunity]","0060h000017GX6ZAAW","Gorilla Design Lab - 10/2018","0010h00001Y0kMCAAZ","true","false","New Business","Agency","2018-10-18","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GSnxAAG","Penn State Health - 11/2018","0010h00001XmEa9AAF","true","false","New Business","Healthcare","2018-11-12","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GVC2AAO","American National Bank-Texas - 1/2019","001E000001cEPTdIAO","true","false","New Business","Financial Services","2019-01-03","Closed Lost","Customer Stopped Responding","","","Stopped responding",""
"[Opportunity]","0060h000017GVlEAAW","First Page Media- - 11/2018","0010h00001Y0jRnAAJ","true","false","New Business","Agency","2018-11-14","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060h000016aIN3AAM","Benjamin Moore And Company - 11/2018","001E000001cEPWgIAO","true","false","New Business","Retail","2018-11-08","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GIEyAAO","Market Force Information, Inc. - 11/2018","001E000000UfcjMIAR","true","false","New Business","Agency","2018-11-07","Closed Lost","Didn't See Value","","","",""
"[Opportunity]","0060h000017GIPTAA4","Prime Healthcare - 10/2018","001E000001UlWZ3IAN","true","false","New Business","Healthcare","2018-10-19","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GLLXAA4","Home Care Pulse - 12/2018","0010h00001Y0Y4jAAF","true","false","New Business","Agency","2018-12-05","Closed Lost","Lost to Competitor","","","Reason Given: Features",""
"[Opportunity]","0060h000017GO6ZAAW","Cronin and Company - 11/2018","001E000001007geIAA","true","false","New Business","Agency","2018-11-14","Closed Lost","Didn't See Value","","","",""
"[Opportunity]","0060h000017GTv1AAG","Private Health News - 12/2018","0010L00001rIvQsQAK","true","false","New Business","Agency","2018-12-27","Closed Lost","Customer Not Qualified","","","Stale opp, Eitan closing out.  Ella met at conference, her notes: ""Ella's feedback was this company is not a good fit. They do content marketing and provide the latest health news on the topics consumers choose""",""
"[Opportunity]","0060h000017GY74AAG","Side Effects, Inc. - 11/2018","0010h00001Xmml4AAB","true","false","New Business","Agency","2018-11-07","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GL3xAAG","The CASEY Group","0010h00001Y0Xs8AAF","true","false","New Business","Agency","2018-10-04","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000017GXqsAAG","MarConsulting- - 10/2018","0010h00001Y0qGrAAJ","true","false","New Business","Other","2018-10-26","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aGTCAA2","The Infinite Agency - 11/2018","001E000000xHVuxIAG","true","false","New Business","Agency","2018-11-05","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000017GMxeAAG","WebStrategies Inc. - 11/2018","0010h00001Y0SnAAAV","true","false","New Business","Agency","2018-11-19","Closed Lost","Didn't See Value","","","",""
"[Opportunity]","0060h000016aGT7AAM","Paton Marketing- - 11/2018","0010h00001Y0TSwAAN","true","false","New Business","Agency","2018-11-14","Closed Lost","No Show","","","",""
"[Opportunity]","0060h000017GVBTAA4","Columbia Memorial Hospital - 11/2018","0010h00001Y0cNlAAJ","true","false","New Business","Healthcare","2018-11-20","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000016aHwGAAU","Kearny Bank","001E000000qJhzmIAC","true","false","New Business","Financial Services","2018-09-28","Closed Lost","No Show","","Brandify","",""
"[Opportunity]","0060h000017GLR5AAO","Brookwood Management Company - 10/2018","0010L00001mupZpQAI","true","false","New Business","Multi-Family","2018-10-24","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060h000017GNi8AAG","Planned Parenthood Mar Monte Inc","001E000000UuGXgIAN","true","false","New Business","Healthcare","2018-10-17","Closed Lost","Delayed Opportunity","","","","Not a priority right now and asked for us to reach back in January."
"[Opportunity]","0060h000017GPI7AAO","ChangePoint Internet Marketing","0010h00001Y0MABAA3","true","false","New Business","Agency","2018-10-16","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060h000017GUVmAAO","Capital Health System Inc","0010L00001mutrBQAQ","true","false","New Business","Healthcare","2018-12-01","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000016aJ5wAAE","LPL Financial LLC - 11/2018","001E000001cEPrLIAW","true","false","New Business","Financial Services","2018-11-01","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060h000017GY7TAAW","Oreq Corporation","0010h00001Y0TlQAAV","true","false","New Business","Retail","2018-10-18","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060h000016aI2JAAU","(949) Local Internet Marketing","0010h00001Y0UEqAAN","true","false","New Business","Agency","2018-10-02","Closed Lost","Didn't See Value","","","",""
"[Opportunity]","0060h000017GJ3DAAW","Financial Marketing Solutions - 10/2018","0010L00001oQzvvQAC","true","false","New Business","Agency","2018-10-30","Closed Lost","No Show","","","",""
