Id,AccountId,IsClosed,IsWon,Type,Industry__c,CloseDate,StageName,Lost_Reason__c,Lost_to_Competitor__c,With_Competitor__c,Won_Loss_Detail__c
006E000000fkEh4IAE,001E000000UfccTIAR,TRUE,FALSE,New Business,Healthcare,10/6/2016,Closed Lost,Customer Stopped Responding,,Yext,
006E000000c8QkWIAU,001E000001EqF6hIAF,TRUE,FALSE,New Business,Healthcare,9/21/2016,Closed Lost,Delayed Opportunity,,,
006E000000c9CHSIA2,001E000001dr3r9IAA,TRUE,FALSE,New Business,Healthcare,9/21/2016,Closed Lost,Price/Budget,,,
006E000000fjgH5IAI,001E000001cEPSRIA4,TRUE,FALSE,New Business,Healthcare,9/20/2016,Closed Lost,Delayed Opportunity,,,
006E000000fkIeyIAE,001E000000jBQmtIAG,TRUE,FALSE,New Business,Healthcare,9/15/2016,Closed Lost,Customer Stopped Responding,,,
006E000000fkJgMIAU,001E000000jBQsjIAG,TRUE,TRUE,New Business,Healthcare,8/24/2016,Closed Won,,,,
006E000000fkUFBIA2,001E0000016WOoiIAG,TRUE,TRUE,New Business,Healthcare,8/23/2016,Closed Won,,,,
006E000000fkQs8IAE,001E000000jBQDjIAO,TRUE,FALSE,New Business,Healthcare,8/23/2016,Closed Lost,Lost to Competitor,Birdeye,,
006E000000fkJaiIAE,001E0000011bOVDIA2,TRUE,FALSE,New Business,Healthcare,7/21/2016,Closed Lost,Lost to Competitor,rep.com,Reputation.com,
006E000000fjzMnIAI,001E000001655I9IAI,TRUE,FALSE,New Business,Healthcare,7/14/2016,Closed Lost,Lost to Competitor,YP.com subsidiary.  $12.50 for aggregator updating & some manual listing management.,SOCi,
006E000000c87xhIAA,001E000000zJU1jIAG,TRUE,FALSE,New Business,Healthcare,5/31/2016,Closed Lost,Lost to Competitor,Velocity (Sim Partners),Other,
006E000000fjgLwIAI,001E000000jCN2vIAG,TRUE,FALSE,New Business,Healthcare,5/11/2016,Closed Lost,Customer Stopped Responding,,Reputation.com,
006E000000fjgM0IAI,001E000000gMzd7IAC,TRUE,FALSE,New Business,Healthcare,5/9/2016,Closed Lost,Customer Stopped Responding,,,
006E000000fjgMWIAY,001E000000gN39vIAC,TRUE,FALSE,New Business,Healthcare,4/27/2016,Closed Lost,Customer Stopped Responding,,,
006E000000c64MGIAY,001E000001OXvq1IAD,TRUE,FALSE,New Business,Healthcare,2/19/2016,Closed Lost,Customer Stopped Responding,,Connectivity,
0060L00000i3nXBQAY,0010L00001jln2sQAA,TRUE,FALSE,New Business,Healthcare,2/16/2016,Closed Lost,Customer Changed Priorities,,,
0060L00000i5GGhQAM,001E000000YMDfUIAX,TRUE,TRUE,New Business,Healthcare,1/28/2016,Closed Won,,,,
006E000000a82MbIAI,001E000001EqFjUIAV,TRUE,FALSE,New Business,Healthcare,11/13/2015,Closed Lost,Lost to Competitor,Chose someone cheaper,Yext,Reason Given: Price
006E000000XLVRAIA5,001E000000UfccTIAR,TRUE,FALSE,New Business,Healthcare,9/30/2015,Closed Lost,Customer Changed Priorities,,Yext,
006E000000UWFMgIAP,001E000000jC9NeIAK,TRUE,TRUE,New Business,Healthcare,5/14/2015,Closed Won,,,New Brand Analytics,
006E000000R6iSAIAZ,001E0000017olPgIAI,TRUE,FALSE,New Business,Healthcare,3/31/2015,Closed Lost,Customer Not Qualified,,,
006E000000MFpsiIAD,001E000000rWv17IAC,TRUE,FALSE,New Business,Healthcare,12/31/2014,Closed Lost,Lost to Competitor,Yext for listing cleanup,Yext,
006E000000KP4oAIAT,001E000000ughl6IAA,TRUE,FALSE,New Business,Healthcare,11/30/2014,Closed Lost,Customer Stopped Responding,,,
006E000000MIz6XIAT,001E000000jC9JmIAK,TRUE,TRUE,New Business,Healthcare,10/28/2014,Closed Won,,,,
006E000000IP5S7IAL,001E000000jC9JmIAK,TRUE,FALSE,New Business,Healthcare,7/4/2014,Closed Lost,Customer Stopped Responding,,,
006E000000GgDCdIAN,001E000000rWv17IAC,TRUE,TRUE,New Business,Healthcare,5/30/2014,Closed Won,,,Yext,
006E000000GeD1LIAV,001E000000qIFKfIAO,TRUE,TRUE,New Business,Healthcare,5/8/2014,Closed Won,,,,
006E000000GegtaIAB,001E000000r0WYfIAM,TRUE,FALSE,New Business,Healthcare,4/18/2014,Closed Lost,Customer Stopped Responding,,Yext,
006E000000EwqgyIAB,001E000000gMa5JIAS,TRUE,FALSE,New Business,Healthcare,2/28/2014,Closed Lost,Customer Stopped Responding,,,
006E000000CjQVCIA3,001E000000gN6ilIAC,TRUE,FALSE,New Business,Healthcare,10/31/2013,Closed Lost,Customer Changed Priorities,,,
006E000000AGbVsIAL,001E000001gmTxaIAE,TRUE,FALSE,New Business,Healthcare,1/31/2013,Closed Lost,Customer Stopped Responding,,,
